pointid,grid_code,Latitude_DD,Longitude_DD
64054,-1531,17.909780569999999,-64.058037159999998
64055,-1473,17.909803929999999,-64.053731089999999
64056,-1341,17.909827199999999,-64.049425020000001
64057,-1135,17.909850380000002,-64.045118950000003
64058,-956,17.909873449999999,-64.040812860000003
64059,-864,17.909896440000001,-64.036506770000003
64060,-830,17.909919330000001,-64.032200669999995
64061,-809,17.909942120000000,-64.027894570000001
64062,-794,17.909964819999999,-64.023588459999999
64403,-3991,17.900848480000001,-64.729645849999997
64404,-3993,17.900886690000000,-64.725341240000006
64405,-4029,17.900924799999999,-64.721036609999999
64406,-4046,17.900962809999999,-64.716731969999998
64407,-4004,17.901000730000000,-64.712427320000003
64408,-3987,17.901038560000000,-64.708122660000001
64526,-2347,17.904833889999999,-64.200105710000003
64527,-2350,17.904860390000000,-64.195799969999996
64528,-2354,17.904886800000000,-64.191494230000004
64529,-2356,17.904913109999999,-64.187188480000003
64530,-2357,17.904939330000001,-64.182882730000003
64531,-2353,17.904965449999999,-64.178576960000001
64532,-2334,17.904991469999999,-64.174271189999999
64533,-2313,17.905017399999998,-64.169965419999997
64534,-2293,17.905043240000001,-64.165659629999993
64535,-2263,17.905068979999999,-64.161353840000004
64536,-2194,17.905094620000000,-64.157048040000006
64537,-2085,17.905120170000000,-64.152742230000001
64538,-1996,17.905145619999999,-64.148436419999996
64539,-1952,17.905170980000001,-64.144130590000003
64540,-1924,17.905196249999999,-64.139824770000004
64541,-1920,17.905221409999999,-64.135518930000003
64542,-1962,17.905246490000000,-64.131213090000003
64543,-2025,17.905271469999999,-64.126907239999994
64544,-2096,17.905296350000000,-64.122601380000006
64545,-2158,17.905321140000002,-64.118295520000004
64546,-2184,17.905345830000002,-64.113989649999994
64547,-2157,17.905370430000001,-64.109683770000004
64548,-2114,17.905394930000000,-64.105377880000006
64549,-2087,17.905419330000001,-64.101071989999994
64550,-2056,17.905443649999999,-64.096766090000003
64551,-2008,17.905467860000002,-64.092460189999997
64552,-1952,17.905491980000001,-64.088154279999998
64553,-1902,17.905516009999999,-64.083848360000005
64554,-1851,17.905539940000001,-64.079542430000004
64555,-1767,17.905563770000001,-64.075236500000003
64556,-1645,17.905587520000001,-64.070930559999994
64557,-1514,17.905611159999999,-64.066624619999999
64558,-1400,17.905634710000001,-64.062318669999996
64559,-1336,17.905658160000002,-64.058012710000000
64560,-1297,17.905681520000002,-64.053706739999996
64561,-1173,17.905704790000001,-64.049400770000005
64562,-1003,17.905727960000000,-64.045094789999993
64563,-898,17.905751030000001,-64.040788809999995
64564,-849,17.905774009999998,-64.036482820000003
64565,-814,17.905796890000001,-64.032176820000004
64566,-788,17.905819680000000,-64.027870809999996
64567,-774,17.905842369999998,-64.023564800000003
64855,-4493,17.894566890000000,-64.957729279999995
64856,-4491,17.894610119999999,-64.953425370000005
64857,-4490,17.894653259999998,-64.949121439999999
64858,-4489,17.894696300000000,-64.944817509999993
64859,-4486,17.894739250000001,-64.940513559999999
64860,-4484,17.894782100000000,-64.936209599999998
64861,-4483,17.894824860000000,-64.931905630000003
64862,-4478,17.894867519999998,-64.927601650000000
64863,-4477,17.894910090000000,-64.923297649999995
64864,-4476,17.894952560000000,-64.918993639999997
64865,-4471,17.894994940000000,-64.914689629999998
64908,-4000,17.896727259999999,-64.729605899999996
64909,-3998,17.896765450000000,-64.725301389999998
64910,-4015,17.896803550000001,-64.720996860000000
64911,-4012,17.896841559999999,-64.716692320000007
64912,-3986,17.896879469999998,-64.712387770000007
64913,-3979,17.896917290000001,-64.708083209999998
65030,-2277,17.900685100000000,-64.204383609999994
65031,-2291,17.900711690000001,-64.200077980000003
65032,-2295,17.900738180000001,-64.195772349999999
65033,-2302,17.900764580000001,-64.191466710000000
65034,-2302,17.900790890000000,-64.187161059999994
65035,-2295,17.900817100000001,-64.182855399999994
65036,-2291,17.900843210000001,-64.178549730000000
65037,-2256,17.900869230000001,-64.174244060000007
65038,-2228,17.900895150000000,-64.169938380000005
65039,-2218,17.900920979999999,-64.165632700000003
65040,-2202,17.900946720000000,-64.161327000000000
65041,-2135,17.900972360000001,-64.157021299999997
65042,-2019,17.900997900000000,-64.152715599999993
65043,-1945,17.901023349999999,-64.148409880000003
65044,-1916,17.901048700000000,-64.144104159999998
65045,-1876,17.901073960000002,-64.139798429999999
65046,-1855,17.901099120000001,-64.135492690000007
65047,-1897,17.901124190000001,-64.131186950000000
65048,-1948,17.901149159999999,-64.126881200000000
65049,-2007,17.901174030000000,-64.122575440000006
65050,-2059,17.901198820000001,-64.118269679999997
65051,-2080,17.901223500000000,-64.113963909999995
65052,-2052,17.901248089999999,-64.109658130000000
65053,-2007,17.901272590000001,-64.105352339999996
65066,-1027,17.901582370000000,-64.049376519999996
65067,-928,17.901605539999998,-64.045070640000006
65068,-875,17.901628599999999,-64.040764760000002
65069,-840,17.901651579999999,-64.036458870000004
65070,-805,17.901674450000002,-64.032152969999999
65071,-777,17.901697240000001,-64.027847059999999
65072,-760,17.901719920000001,-64.023541150000000
65359,-4527,17.890402880000000,-64.961987879999995
65360,-4546,17.890446189999999,-64.957684080000007
65361,-4519,17.890489420000002,-64.953380269999997
65362,-4490,17.890532539999999,-64.949076439999999
65363,-4494,17.890575569999999,-64.944772610000001
65364,-4509,17.890618509999999,-64.940468760000002
65365,-4516,17.890661349999998,-64.936164899999994
65366,-4536,17.890704100000001,-64.931861029999993
65367,-4512,17.890746750000002,-64.927557140000005
65368,-4484,17.890789309999999,-64.923253250000002
65369,-4483,17.890831769999998,-64.918949339999998
65370,-4532,17.890874140000001,-64.914645419999999
65371,-4506,17.890916409999999,-64.910341489999993
65372,-4482,17.890958590000000,-64.906037540000000
65413,-3993,17.892606030000000,-64.729565960000002
65414,-3977,17.892644220000001,-64.725261549999999
65415,-3969,17.892682310000001,-64.720957119999994
65416,-3961,17.892720310000001,-64.716652679999996
65417,-3956,17.892758210000000,-64.712348230000003
65418,-3961,17.892796010000001,-64.708043770000003
65419,-3960,17.892833719999999,-64.703739299999995
65532,-2178,17.896482580000001,-64.217272330000000
65533,-2192,17.896509450000000,-64.212966820000005
65534,-2206,17.896536220000002,-64.208661309999997
65535,-2216,17.896562899999999,-64.204355789999994
65536,-2226,17.896589490000000,-64.200050259999998
65537,-2230,17.896615980000000,-64.195744730000001
65538,-2243,17.896642369999999,-64.191439180000003
65539,-2242,17.896668670000000,-64.187133630000005
65540,-2225,17.896694870000001,-64.182828079999993
65541,-2214,17.896720980000001,-64.178522509999993
65542,-2168,17.896746990000000,-64.174216939999994
65543,-2125,17.896772909999999,-64.169911360000000
65544,-2120,17.896798730000000,-64.165605769999999
65545,-2123,17.896824460000001,-64.161300179999998
65546,-2081,17.896850090000001,-64.156994580000003
65547,-1982,17.896875619999999,-64.152688970000000
65548,-1906,17.896901069999998,-64.148383350000003
65549,-1863,17.896926409999999,-64.144077730000006
65550,-1803,17.896951659999999,-64.139772100000002
65551,-1771,17.896976819999999,-64.135466469999997
65552,-1819,17.897001880000001,-64.131160820000005
65553,-1869,17.897026850000000,-64.126855169999999
65554,-1911,17.897051720000000,-64.122549509999999
65555,-1949,17.897076490000000,-64.118243849999999
65556,-1966,17.897101169999999,-64.113938180000005
65571,-930,17.897459959999999,-64.049352279999994
65572,-891,17.897483110000000,-64.045046499999998
65573,-854,17.897506180000001,-64.040740720000002
65574,-822,17.897529140000000,-64.036434920000005
65575,-796,17.897552009999998,-64.032129130000001
65576,-775,17.897574790000000,-64.027823319999996
65577,-756,17.897597470000001,-64.023517510000005
65864,-4535,17.886282189999999,-64.961942600000000
65865,-4556,17.886325500000002,-64.957638889999998
65866,-4547,17.886368709999999,-64.953335179999996
65867,-4521,17.886411819999999,-64.949031460000000
65868,-4521,17.886454850000000,-64.944727720000003
65869,-4528,17.886497769999998,-64.940423969999998
65870,-4529,17.886540600000000,-64.936120209999999
65871,-4547,17.886583340000001,-64.931816440000006
65872,-4522,17.886625980000002,-64.927512649999997
65873,-4496,17.886668530000001,-64.923208860000003
65874,-4517,17.886710980000000,-64.918905050000006
65875,-4551,17.886753339999999,-64.914601230000002
65876,-4524,17.886795599999999,-64.910297389999997
65877,-4502,17.886837759999999,-64.905993550000005
65878,-4492,17.886879839999999,-64.901689689999998
65879,-4503,17.886921810000000,-64.897385819999997
65918,-3960,17.888484810000001,-64.729526039999996
65919,-3935,17.888522980000001,-64.725221719999993
65920,-3920,17.888561070000002,-64.720917389999997
65921,-3920,17.888599050000000,-64.716613050000007
65922,-3924,17.888636940000001,-64.712308699999994
65923,-3925,17.888674739999999,-64.708004340000002
65924,-3919,17.888712439999999,-64.703699970000002
66028,-2155,17.892114360000001,-64.255992530000000
66029,-2160,17.892142079999999,-64.251687189999998
66030,-2163,17.892169700000000,-64.247381849999996
66031,-2171,17.892197230000001,-64.243076490000007
66032,-2173,17.892224670000001,-64.238771130000003
66033,-2159,17.892251999999999,-64.234465770000000
66034,-2139,17.892279250000001,-64.230160389999995
66035,-2123,17.892306390000002,-64.225855010000004
66036,-2112,17.892333449999999,-64.221549620000005
66037,-2107,17.892360400000001,-64.217244219999998
66038,-2116,17.892387270000000,-64.212938809999997
66039,-2130,17.892414030000001,-64.208633399999997
66040,-2137,17.892440709999999,-64.204327980000002
66041,-2143,17.892467280000002,-64.200022550000000
66042,-2151,17.892493760000001,-64.195717110000004
66043,-2170,17.892520149999999,-64.191411669999994
66044,-2174,17.892546440000000,-64.187106220000004
66045,-2153,17.892572640000001,-64.182800760000006
66046,-2127,17.892598740000000,-64.178495299999994
66047,-2080,17.892624750000000,-64.174189819999995
66048,-2032,17.892650660000001,-64.169884339999996
66049,-2027,17.892676470000001,-64.165578859999997
66050,-2039,17.892702190000001,-64.161273359999996
66051,-2024,17.892727820000001,-64.156967859999995
66052,-1948,17.892753350000000,-64.152662350000000
66053,-1857,17.892778780000000,-64.148356829999997
66054,-1784,17.892804129999998,-64.144051309999995
66055,-1715,17.892829370000001,-64.139745779999998
66056,-1687,17.892854520000000,-64.135440239999994
66057,-1736,17.892879570000002,-64.131134700000004
66058,-1784,17.892904529999999,-64.126829150000006
66059,-1815,17.892929400000000,-64.122523590000000
66060,-1844,17.892954169999999,-64.118218020000000
66076,-892,17.893337540000001,-64.049328050000000
66077,-864,17.893360690000002,-64.045022369999998
66078,-829,17.893383750000002,-64.040716680000003
66079,-805,17.893406710000001,-64.036410989999993
66080,-787,17.893429569999999,-64.032105290000004
66081,-772,17.893452340000000,-64.027799580000007
66082,-757,17.893475020000000,-64.023493869999996
66369,-4529,17.882161499999999,-64.961897320000006
66370,-4537,17.882204800000000,-64.957593720000006
66371,-4541,17.882248000000001,-64.953290109999998
66372,-4532,17.882291100000000,-64.948986480000002
66373,-4533,17.882334119999999,-64.944682839999999
66374,-4535,17.882377030000001,-64.940379190000002
66375,-4527,17.882419850000002,-64.936075529999997
66376,-4531,17.882462579999999,-64.931771859999998
66377,-4517,17.882505210000001,-64.927468169999997
66378,-4503,17.882547740000000,-64.923164470000003
66379,-4516,17.882590189999998,-64.918860760000001
66380,-4526,17.882632529999999,-64.914557040000005
66381,-4519,17.882674779999999,-64.910253310000002
66382,-4514,17.882716940000002,-64.905949559999996
66383,-4506,17.882759000000000,-64.901645810000005
66384,-4504,17.882800970000002,-64.897342039999998
66385,-4503,17.882842839999999,-64.893038259999997
66423,-3910,17.884363579999999,-64.729486120000004
66424,-3885,17.884401749999999,-64.725181899999995
66425,-3868,17.884439820000001,-64.720877669999993
66426,-3871,17.884477789999998,-64.716573429999997
66427,-3872,17.884515680000000,-64.712269180000007
66428,-3856,17.884553459999999,-64.707964919999995
66429,-3841,17.884591159999999,-64.703660639999995
66529,-2100,17.887880440000000,-64.273184400000005
66530,-2104,17.887908540000002,-64.268879200000001
66531,-2102,17.887936530000001,-64.264573979999994
66532,-2100,17.887964440000001,-64.260268760000002
66533,-2101,17.887992239999999,-64.255963530000002
66534,-2103,17.888019950000000,-64.251658300000003
66535,-2106,17.888047570000001,-64.247353050000001
66536,-2112,17.888075090000001,-64.243047799999999
66537,-2115,17.888102520000000,-64.238742540000004
66538,-2102,17.888129849999999,-64.234437270000001
66539,-2079,17.888157090000000,-64.230131990000004
66540,-2057,17.888184230000000,-64.225826710000007
66541,-2037,17.888211269999999,-64.221521420000002
66542,-2020,17.888238220000002,-64.217216120000003
66543,-2017,17.888265080000000,-64.212910809999997
66544,-2030,17.888291840000001,-64.208605500000004
66545,-2038,17.888318510000001,-64.204300169999996
66546,-2043,17.888345080000001,-64.199994849999996
66547,-2057,17.888371549999999,-64.195689509999994
66548,-2073,17.888397930000000,-64.191384159999998
66549,-2078,17.888424220000001,-64.187078810000003
66550,-2057,17.888450410000001,-64.182773449999999
66551,-2018,17.888476499999999,-64.178468089999996
66552,-1983,17.888502500000001,-64.174162710000004
66553,-1941,17.888528409999999,-64.169857329999999
66554,-1926,17.888554209999999,-64.165551949999994
66555,-1939,17.888579929999999,-64.161246550000001
66556,-1944,17.888605550000001,-64.156941149999994
66557,-1885,17.888631069999999,-64.152635739999994
66558,-1782,17.888656500000000,-64.148330319999999
66559,-1697,17.888681840000000,-64.144024900000005
66560,-1640,17.888707069999999,-64.139719470000003
66561,-1623,17.888732220000001,-64.135414030000007
66562,-1659,17.888757269999999,-64.131108580000003
66581,-868,17.889215119999999,-64.049303820000006
66582,-837,17.889238259999999,-64.044998239999998
66583,-809,17.889261309999998,-64.040692649999997
66584,-792,17.889284270000001,-64.036387059999996
66585,-777,17.889307129999999,-64.032081460000001
66586,-762,17.889329900000000,-64.027775849999998
66587,-752,17.889352570000000,-64.023470239999995
66875,-4528,17.878084099999999,-64.957548560000006
66876,-4529,17.878127289999998,-64.953245039999999
